file,iso,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
eng-x-bible-diaglot.csv,eng,50000,7.9534293183,7.9964216305,8.1231392119,8.2765676245,7.9535495647,7.9800868726,8.0809492123,8.044073544,7.958781852,PBC
zpi-x-bible.csv,zpi,50000,7.9568547577,7.9982456784,8.117725593,8.2636755861,7.9569729114,7.9830487547,8.0806644632,8.0419864415,7.9618853092,PBC
mcu-x-bible.csv,mcu,50000,7.9544148954,7.9790272728,8.0415451519,8.1225467218,7.9545211245,7.9779112274,8.0130979937,7.9978462606,7.9642248646,PBC
nso-x-bible-newworld.csv,nso,50000,7.9570716461,8.005979008,8.1575803301,8.3369410291,7.9571972615,7.9849254493,8.1141097408,8.0665788103,7.9643811662,PBC
tzo-x-bible-chamula.csv,tzo,50000,7.9612311945,8.0212617352,8.2077113553,8.425424496,7.9613578151,7.9893312743,8.1593143034,8.0965368941,7.9644682323,PBC
bav-x-bible.csv,bav,50000,7.9556053725,7.9811555017,8.0466570075,8.1311635299,7.9557124127,7.9792842431,8.0157605685,8.0012019424,7.9655557545,PBC
cak-x-bible-yepocapa.csv,cak,50000,7.9628673177,8.0223063533,8.2104903043,8.428952431,7.9629958916,7.9913958967,8.1679257925,8.0997928174,7.9667371962,PBC
nso-x-bible-neworthography.csv,nso,50000,7.9610156245,8.0150156999,8.1812542191,8.3773510521,7.9611408656,7.9888011087,8.1373132665,8.0811692924,7.9667401702,PBC
eng-x-bible-literal.csv,eng,50000,7.9635696727,8.0040228417,8.1233421347,8.2680450222,7.9636898927,7.990209891,8.0813625193,8.048911073,7.969411639,PBC
nso-x-bible-2000.csv,nso,50000,7.9692621011,8.0194101808,8.1707348463,8.3512400521,7.9693850513,7.9965357486,8.1296645106,8.0781292997,7.9753804086,PBC
ceb-x-bible-newworld.csv,ceb,50000,7.9702929159,8.0226627459,8.1859377858,8.3778483549,7.9704194323,7.9983518281,8.1404377163,8.088560612,7.9758412499,PBC
ong-x-bible.csv,ong,50000,7.9714649589,8.0050508995,8.0990500737,8.2158076273,7.9715799509,7.9969280869,8.060085473,8.0380307022,7.9787959861,PBC
acf-x-bible.csv,acf,50000,7.9717194128,8.0037472427,8.0916003991,8.2017004574,7.9718324817,7.9967563222,8.0572761183,8.0336724831,7.980801988,PBC
maz-x-bible.csv,maz,50000,7.9749276786,8.0189010235,8.1537159153,8.3145840115,7.9750518786,8.0024544302,8.1142662653,8.0720104485,7.9844369952,PBC
bps-x-bible.csv,bps,50000,7.9792207085,8.0261371512,8.1662294533,8.3343429987,7.9793424904,8.006226564,8.1261572368,8.07980557,7.984978233,PBC
bch-x-bible.csv,bch,50000,7.9826412081,8.0131542082,8.0960662362,8.2003458796,7.9827534547,8.0074856593,8.0595460245,8.0410461927,7.9903925135,PBC
cak-x-bible-central2003.csv,cak,50000,7.987842106,8.0494307573,8.2465288901,8.4736936048,7.9879720795,8.0166801901,8.1995920962,8.1317291837,7.9917317883,PBC
btt-x-bible.csv,btt,50000,7.9845856849,8.0100636793,8.0737578453,8.1565696955,7.9846907742,8.0078346298,8.0426999467,8.0287731565,7.9928847691,PBC
kmh-x-bible-minimib.csv,kmh,50000,7.9828886811,8.0066787223,8.0665197396,8.1442206148,7.9829942273,8.0062207712,8.0381221198,8.0244519338,7.9935736194,PBC
ifu-x-bible.csv,ifu,50000,7.9937299239,8.0452629908,8.2022892659,8.3886333696,7.9938539579,8.0212446282,8.1680908946,8.1069565826,7.9999895492,PBC
vag-x-bible.csv,vag,50000,7.9926455932,8.0268230387,8.1229550119,8.2421171848,7.9927610416,8.0182129297,8.0885159138,8.0607759854,8.0015681883,PBC
stn-x-bible.csv,stn,50000,7.9936453334,8.0276496555,8.1253421148,8.2454945788,7.9937627824,8.0196458612,8.0898286941,8.0631597964,8.0027403641,PBC
yam-x-bible.csv,yam,50000,7.9930250086,8.0212008428,8.0963944259,8.1917020387,7.9931356221,8.0174961002,8.0647324192,8.0458272087,8.0027602486,PBC
taw-x-bible.csv,taw,50000,7.9949923532,8.022995064,8.0964311728,8.1901270063,7.9951014484,8.0191330142,8.0655529792,8.0463892718,8.0037401726,PBC
quc-x-bible-1995.csv,quc,50000,8.0009347586,8.0521937134,8.2090371978,8.3946118965,8.001059351,8.0285665223,8.1683928369,8.1142542897,8.0047515395,PBC
tgl-x-bible-newworld.csv,tgl,50000,8.0003846151,8.0526823103,8.2152182764,8.4063055851,8.0005108702,8.0283839925,8.1707891028,8.1181388565,8.0070429953,PBC
jic-x-bible.csv,jic,50000,7.9980861411,8.0261609866,8.0995892973,8.1933589085,7.9981950164,8.0221792445,8.0665685584,8.0494540073,8.0081543524,PBC
acr-x-bible-cubulcu.csv,acr,50000,8.0013443126,8.0341944787,8.1253559777,8.2389614658,8.0014585163,8.026630772,8.0894750372,8.0658137822,8.0087762593,PBC
iry-x-bible.csv,iry,50000,8.0024329648,8.0545863905,8.2172323918,8.4082840741,8.002559552,8.030505245,8.1731989435,8.1203094063,8.0093928578,PBC
hig-x-bible.csv,hig,50000,7.9998785048,8.0293383375,8.1082255958,8.2081254861,7.9999893589,8.0244167147,8.0778329673,8.0552575229,8.0105682991,PBC
med-x-bible.csv,med,50000,8.0032247615,8.0327423021,8.1126974474,8.2133733788,8.0033367415,8.0280019118,8.0793833989,8.0595420109,8.01302287,PBC
tbl-x-bible.csv,tbl,50000,8.0065102011,8.0464872807,8.1616990371,8.3025799225,8.0066281878,8.0326598703,8.1227186231,8.0886037565,8.0146945661,PBC
xed-x-bible.csv,xed,50000,8.0085498287,8.0592172785,8.2146763734,8.398577077,8.0086746504,8.0362305794,8.1734039346,8.1208839475,8.0147303486,PBC
tee-x-bible.csv,tee,50000,8.0122479888,8.0946258757,8.3616400465,8.6609227959,8.0123809392,8.0417729874,8.3267946839,8.2091385659,8.0148398363,PBC
agn-x-bible.csv,agn,50000,8.0101705299,8.06135735,8.2149598232,8.3980996057,8.0102930869,8.0373578597,8.1778719724,8.1207283603,8.0160285808,PBC
dje-x-bible.csv,dje,50000,8.007837216,8.0379174076,8.1180982044,8.2196569351,8.007947771,8.0323106767,8.0847669126,8.0641287101,8.0174507637,PBC
kao-x-bible.csv,kao,50000,8.0091920717,8.046370323,8.1526975337,8.2833784284,8.0093092039,8.0351423394,8.1173919284,8.0848140724,8.0184320008,PBC
kus-x-bible.csv,kus,50000,8.0143513297,8.0548477795,8.1716404578,8.3141083473,8.0144695453,8.0405480549,8.1312951974,8.097705983,8.0202720126,PBC
lid-x-bible.csv,lid,50000,8.0101563178,8.0408712952,8.1256760175,8.2316706137,8.0102700181,8.035317473,8.0916387724,8.0700844803,8.0205714593,PBC
acn-x-bible.csv,acn,50000,8.0133403548,8.039164596,8.1040007925,8.1881436644,8.0134457916,8.0366682641,8.0749894716,8.0583581384,8.0229493905,PBC
csy-x-bible.csv,csy,50000,8.0195047358,8.0628577218,8.1906854377,8.344987554,8.0196252339,8.0462118021,8.1460020372,8.1111433877,8.0256668021,PBC
afr-x-bible-1953.csv,afr,50000,8.0205337035,8.0635404426,8.1906912576,8.3441806767,8.0206543916,8.0472830505,8.1481613753,8.1116723457,8.0274019351,PBC
pls-x-bible.csv,pls,50000,8.0239358568,8.0685007066,8.2009162418,8.3602399445,8.024057119,8.0508166787,8.1622627659,8.1189689901,8.0321242055,PBC
kxm-x-bible.csv,kxm,50000,8.0219048268,8.0445984198,8.0988827712,8.1706409853,8.0220064655,8.0443747397,8.0730806217,8.0592898842,8.0330112443,PBC
kos-x-bible.csv,kos,50000,8.0246006204,8.0594849865,8.158445489,8.2804522594,8.0247170252,8.0503743308,8.1205594687,8.0949505782,8.0340039509,PBC
yle-x-bible.csv,yle,50000,8.025703468,8.0503446993,8.1109654224,8.1901307384,8.0258073847,8.0486828735,8.0821696518,8.0677025601,8.0348996672,PBC
sot-x-bible-southern1961.csv,sot,50000,8.0331114084,8.0827401178,8.2295769613,8.4056051358,8.0332325638,8.0599843391,8.1854275401,8.1385942143,8.0395863188,PBC
okv-x-bible.csv,okv,50000,8.0310126302,8.0686381169,8.1768722819,8.3093975355,8.03113043,8.0571068144,8.1417276827,8.1081561887,8.0397433531,PBC
obo-x-bible.csv,obo,50000,8.0344036168,8.0687253318,8.1622926553,8.2794095749,8.0345163383,8.0593731571,8.1270569928,8.1004262739,8.0422402039,PBC
zca-x-bible.csv,zca,50000,8.0337488852,8.0713743719,8.1799688645,8.3127446067,8.0338670206,8.0599154589,8.1446033529,8.1112093251,8.0433599961,PBC
lus-x-bible.csv,lus,50000,8.0418372393,8.0889123785,8.2258700241,8.3912600347,8.0419567017,8.0683286798,8.1823658051,8.1399626801,8.0458431368,PBC
izr-x-bible.csv,izr,50000,8.0388524214,8.0701300499,8.1544110787,8.2605057259,8.0389640612,8.0635651466,8.1204325072,8.098214899,8.0480041582,PBC
yml-x-bible.csv,yml,50000,8.0456156895,8.0929216598,8.2319297025,8.3992614007,8.0457360761,8.0723122369,8.1969554858,8.1453372235,8.0499531178,PBC
wwa-x-bible.csv,wwa,50000,8.0428405612,8.0833802919,8.1985398974,8.3397640286,8.042957346,8.0687250857,8.1614702041,8.1248197457,8.0502703668,PBC
clu-x-bible.csv,clu,50000,8.0453793379,8.0980665608,8.2589427103,8.4490549839,8.0455038379,8.072993945,8.2201510575,8.1616700699,8.0520333815,PBC
kkj-x-bible.csv,kkj,50000,8.0430728207,8.0715516208,8.1448766247,8.2389050574,8.0431804685,8.0668982177,8.1154301781,8.0942769396,8.0523529831,PBC
bim-x-bible.csv,bim,50000,8.0475102714,8.0914403354,8.2198022021,8.3750795628,8.0476299512,8.0740396797,8.1831368789,8.1394441128,8.0531924016,PBC
stp-x-bible.csv,stp,50000,8.0441699256,8.0789100221,8.1770504165,8.2982266551,8.0442859373,8.0698572586,8.1419545342,8.1138905624,8.0537832407,PBC
mah-x-bible.csv,mah,50000,8.0489468286,8.0803831535,8.1643290246,8.2702071199,8.0490577761,8.0735053543,8.1260575492,8.1080379196,8.0555134865,PBC
kpw-x-bible.csv,kpw,50000,8.0458460448,8.0721608024,8.139062267,8.2253292821,8.0459526221,8.0694195423,8.1087560407,8.092468861,8.0565136544,PBC
pmf-x-bible.csv,pmf,50000,8.0495027906,8.0883545681,8.1993021365,8.3353022746,8.0496199898,8.0754704673,8.1623898709,8.1285275288,8.0581730194,PBC
tzh-x-bible-oxchuc.csv,tzh,50000,8.0563512889,8.1138138324,8.2873675044,8.4920209038,8.0564750759,8.083818367,8.2423730443,8.1818860639,8.0605359425,PBC
crs-x-bible.csv,crs,50000,8.0527630004,8.0868106033,8.1798835011,8.2961509543,8.0528760488,8.0777979187,8.139749838,8.1185317401,8.061613692,PBC
yss-x-bible-mayo.csv,yss,50000,8.0549571996,8.0883988706,8.1813862432,8.2968554992,8.0550717801,8.0803215207,8.1452979166,8.1208747362,8.0644150415,PBC
war-x-bible-newworld.csv,war,50000,8.0585574353,8.1094701433,8.2609273169,8.4418308256,8.0586792321,8.085573751,8.2200462972,8.1675388183,8.0649930829,PBC
ade-x-bible.csv,ade,50000,8.0597203479,8.0868430147,8.1562198824,8.2453290924,8.0598275308,8.0834275788,8.1255156849,8.1081733792,8.068723226,PBC
ctd-x-bible.csv,ctd,50000,8.0650590916,8.1124227698,8.2539388968,8.4231292332,8.0651811957,8.0921294233,8.210470807,8.1669336688,8.0716576609,PBC
xbi-x-bible-wampukuamp.csv,xbi,50000,8.0709918013,8.1051548199,8.2001166714,8.3178883574,8.0711064404,8.0963706079,8.1631922756,8.1383572868,8.0795760822,PBC
nhu-x-bible.csv,nhu,50000,8.0749922805,8.1075827614,8.19372046,8.3027447131,8.0751023221,8.0993636576,8.1601434828,8.13549014,8.0837729881,PBC
tzo-x-bible-huixtan.csv,tzo,50000,8.0852595565,8.1442080759,8.31829576,8.5246698496,8.0853812781,8.112273916,8.2756541035,8.2108962487,8.0879168977,PBC
tzh-x-bible-bachajon.csv,tzh,50000,8.0833039874,8.1401028911,8.3110954348,8.5129442528,8.0834274608,8.1106992628,8.2666734898,8.206966656,8.0882047436,PBC
hlt-x-bible.csv,hlt,50000,8.088048306,8.1231346494,8.2192610212,8.3389672888,8.088161697,8.1131594278,8.183692084,8.1560967966,8.0957738237,PBC
afr-x-bible-newworld.csv,afr,50000,8.0892932394,8.1348246949,8.2686414014,8.4297489783,8.0894136618,8.1159877646,8.2247985955,8.1853577667,8.0965621309,PBC
gkn-x-bible.csv,gkn,50000,8.0921105725,8.1305151145,8.2404994215,8.3750077144,8.0922281424,8.1181523309,8.2033002758,8.1705855104,8.1018982333,PBC
ctu-x-bible-tumbala.csv,ctu,50000,8.0958207114,8.1368509584,8.25163144,8.3928331872,8.095936237,8.1214268365,8.2137244592,8.1774490047,8.1031066266,PBC
krj-x-bible.csv,krj,50000,8.09993461,8.1548003024,8.3206334914,8.5164866348,8.100058366,8.1273873328,8.2799874955,8.2198751942,8.1066885477,PBC
ebk-x-bible.csv,ebk,50000,8.1053255708,8.1744883711,8.3868963597,8.632526035,8.1054519371,8.1333793208,8.3483842157,8.2601557227,8.1094991266,PBC
miz-x-bible.csv,miz,50000,8.1038138963,8.145767468,8.2660442989,8.4124211344,8.1039318505,8.1299511867,8.2232581396,8.1898119404,8.1100925743,PBC
srq-x-bible.csv,srq,50000,8.1037032804,8.1417615756,8.2472228704,8.3777384828,8.1038177963,8.1290761923,8.2123921917,8.178531268,8.1119434747,PBC
poh-x-bible-western.csv,poh,50000,8.1034375041,8.1514792489,8.2960245444,8.4681353394,8.1035604095,8.1306835079,8.2543883102,8.2077084816,8.112147261,PBC
gbi-x-bible.csv,gbi,50000,8.1102345533,8.167927928,8.3415260591,8.5462425282,8.1103580447,8.1376355821,8.3040260757,8.2358343805,8.1155863827,PBC
hus-x-bible-sanluispotosi.csv,hus,50000,8.107374316,8.1492557531,8.2684663826,8.4141077479,8.1074914865,8.1333438682,8.2312450741,8.1924193953,8.1159406601,PBC
iba-x-bible.csv,iba,50000,8.1076533399,8.1381663401,8.2159460877,8.315660782,8.1077603971,8.1313551383,8.1802271356,8.1619946497,8.1166842434,PBC
yss-x-bible-yawu.csv,yss,50000,8.1070544833,8.1382166962,8.2214311873,8.3262460731,8.107165519,8.1316259469,8.1885354905,8.1657032396,8.1167226542,PBC
mbl-x-bible.csv,mbl,50000,8.1072766618,8.13921793,8.2263786119,8.3352327113,8.1073896456,8.1322765829,8.1908858384,8.1689564744,8.1184354825,PBC
atg-x-bible.csv,atg,50000,8.1082212583,8.135646891,8.205076624,8.2944272193,8.1083277089,8.1317658943,8.1735761353,8.1566870357,8.1185679748,PBC
eng-x-bible-worldwide.csv,eng,50000,8.1130046526,8.1386124895,8.1993819397,8.2795537717,8.1131059639,8.1354171099,8.1681783205,8.1549139933,8.1222021503,PBC
sps-x-bible.csv,sps,50000,8.1118640935,8.1378181773,8.2014705943,8.2844200946,8.1119679532,8.1348337912,8.1714311349,8.1560330537,8.1222096317,PBC
chf-x-bible.csv,chf,50000,8.1189613321,8.1657479323,8.3011908159,8.4647250258,8.1190804597,8.1453734391,8.2571772435,8.2160812102,8.124196106,PBC
hif-x-bible.csv,hif,50000,8.12058826,8.1562228275,8.2517975873,8.3715039163,8.1206998981,8.1453151941,8.2119045002,8.1880809171,8.1277827179,PBC
eng-x-bible-darby.csv,eng,50000,8.1229926379,8.1663744778,8.2906241724,8.4416460294,8.1231105914,8.1491347925,8.2477967429,8.2118691869,8.1291533586,PBC
akb-x-bible.csv,akb,50000,8.1222826416,8.1754315269,8.3353004694,8.5245163509,8.122405909,8.1496207089,8.2902477513,8.2378719728,8.1295387915,PBC
sot-x-bible-newworld.csv,sot,50000,8.1235712096,8.1702135403,8.3062193042,8.4700089712,8.1236910391,8.1501361168,8.2615026327,8.2212204614,8.1315601705,PBC
gub-x-bible.csv,gub,50000,8.122963381,8.1629981684,8.2765312152,8.4154833397,8.1230802096,8.148846784,8.2340893131,8.2039491084,8.1321655477,PBC
tpa-x-bible.csv,tpa,15022,8.1144591956,8.2095856394,8.3911814531,8.6212713587,8.1147675239,8.1517635627,8.357600885,8.2450406139,8.1323938922,PBC
cfm-x-bible.csv,cfm,50000,8.1268126009,8.1743494025,8.3129457623,8.4796193238,8.1269325161,8.1533976288,8.2664290706,8.226392267,8.1330925427,PBC
spp-x-bible.csv,spp,50000,8.1240666123,8.1624855812,8.2692865194,8.4011936924,8.1241814725,8.1495149766,8.2365498488,8.1999274799,8.1334398062,PBC
eng-x-bible-kingjames.csv,eng,50000,8.1303535212,8.1715568916,8.2874778312,8.4295337778,8.1304697042,8.1560994248,8.2454697094,8.2129876397,8.1366557295,PBC
tfr-x-bible.csv,tfr,50000,8.1323913064,8.1643902824,8.2472610944,8.3527222847,8.1324997603,8.1564056037,8.2152448871,8.1904926854,8.1399718662,PBC
kwj-x-bible.csv,kwj,50000,8.1309821498,8.1659097967,8.2635200443,8.3841132143,8.1310973965,8.156494357,8.2287049728,8.2003720766,8.1426872993,PBC
sot-x-bible-southern1989.csv,sot,50000,8.1384636497,8.190718064,8.345982846,8.5306026702,8.1385856879,8.1655283157,8.2980683835,8.2505211199,8.145792085,PBC
tna-x-bible.csv,tna,50000,8.1384744666,8.1801683533,8.3002900283,8.446226268,8.1385928755,8.1647103091,8.2664667093,8.2244410736,8.1474735909,PBC
kjb-x-bible.csv,kjb,50000,8.1387504712,8.1811657054,8.3038955368,8.4526370268,8.1388693588,8.165092709,8.2597584885,8.2266806174,8.1486354161,PBC
mbf-x-bible.csv,mbf,50000,8.1404455366,8.1763542162,8.271562512,8.3913167116,8.1405561556,8.1649527527,8.2330924111,8.2075284568,8.1488462302,PBC
bum-x-bible.csv,bum,50000,8.1433328302,8.1849257282,8.3004130551,8.4424493514,8.14344788,8.1688303334,8.2558633201,8.2255303983,8.149454029,PBC
miq-x-bible.csv,miq,50000,8.1428690476,8.1754883825,8.2589441268,8.3654718315,8.1429765782,8.1666822707,8.2233343574,8.2013035568,8.1503346797,PBC
rmo-x-bible.csv,rmo,50000,8.1450356275,8.1732691695,8.2419951706,8.3315698204,8.1451390379,8.1679212201,8.2089292593,8.1927130915,8.1532573346,PBC
war-x-bible.csv,war,50000,8.1515829079,8.2104304386,8.3889941311,8.5983249524,8.1517074623,8.1792162681,8.3469880474,8.2811738549,8.1587647773,PBC
lia-x-bible.csv,lia,50000,8.1513751382,8.1892891639,8.2918177318,8.4195912393,8.1514876014,8.1762932553,8.2523574298,8.2239249934,8.1595184056,PBC
kqc-x-bible.csv,kqc,50000,8.1548848903,8.1824980733,8.2498290516,8.3376244762,8.1549883645,8.1777828832,8.2197586842,8.2015796134,8.1652405172,PBC
ztq-x-bible.csv,ztq,50000,8.1602619763,8.2055048927,8.3325802072,8.4876935792,8.1603782667,8.1860445277,8.29127245,8.2509768367,8.1666808634,PBC
gng-x-bible.csv,gng,50000,8.1584754313,8.1972406471,8.3026699679,8.433717888,8.158588419,8.1835128364,8.2657193584,8.2331544627,8.166929526,PBC
tik-x-bible.csv,tik,50000,8.1631855953,8.1961944579,8.283968877,8.3944007949,8.1632964144,8.1877180511,8.252215694,8.2250822884,8.1739015626,PBC
mnx-x-bible.csv,mnx,50000,8.1680122023,8.2121730975,8.3393799286,8.493409854,8.1681308109,8.194298312,8.2991243624,8.2591848041,8.1775748536,PBC
kek-x-bible-1988.csv,kek,50000,8.1720189809,8.2252544279,8.3826414883,8.5696864387,8.1721406802,8.1990091693,8.3345918004,8.2856665273,8.178063511,PBC
whk-x-bible.csv,whk,50000,8.1685688572,8.1931090999,8.2514059856,8.3282183061,8.1686703066,8.1909972019,8.2248957863,8.2088325763,8.1813402066,PBC
mfi-x-bible.csv,mfi,50000,8.1796645651,8.2337656292,8.3931320418,8.5827181453,8.1797859066,8.2065800799,8.3517884931,8.2946526716,8.1868386404,PBC
mto-x-bible.csv,mto,50000,8.1840155794,8.2663934662,8.5234284842,8.8140051095,8.1841447619,8.2127033841,8.4955791353,8.3731428966,8.1883901913,PBC
ssg-x-bible.csv,ssg,50000,8.1814376519,8.2165528492,8.3077527514,8.423257986,8.1815465517,8.2055623736,8.2741544966,8.245516685,8.1901697525,PBC
cso-x-bible.csv,cso,50000,8.1833537823,8.2273127002,8.3515739568,8.5029974647,8.1834706419,8.2092550814,8.3112332806,8.2721665437,8.1912031636,PBC
sgb-x-bible.csv,sgb,50000,8.1848841934,8.2307186149,8.3585895522,8.5149658818,8.1849998809,8.2105371464,8.3233611156,8.2760766329,8.1913891869,PBC
pbi-x-bible.csv,pbi,50000,8.1810640276,8.2166841682,8.3125437057,8.4323278747,8.1811760279,8.2058673707,8.2769833356,8.2488593065,8.1919280413,PBC
kyz-x-bible.csv,kyz,50000,8.1875226192,8.2491112705,8.4347120205,8.6518248703,8.1876467877,8.2150736182,8.3914912766,8.3223771279,8.1927574275,PBC
afr-x-bible-1983.csv,afr,50000,8.1877106932,8.2324053856,8.3579547936,8.5112749908,8.1878269596,8.2134864222,8.3185473823,8.2773250543,8.1960965992,PBC
yor-x-bible-newworld.csv,yor,50000,8.185944601,8.2202374621,8.3123157106,8.4275505497,8.1860563778,8.2106904963,8.2739182587,8.2510435731,8.1978330174,PBC
otm-x-bible.csv,otm,50000,8.1901439181,8.2350405877,8.3640898084,8.5202102173,8.1902624329,8.2164098127,8.3238540391,8.2826930653,8.1986673122,PBC
tca-x-bible.csv,tca,50000,8.1964813471,8.2742570368,8.5136143969,8.7867130299,8.1966087992,8.2247810082,8.4771489931,8.3720181789,8.2004002747,PBC
sua-x-bible.csv,sua,50000,8.1897770176,8.2192079965,8.2926435452,8.3873066455,8.1898824985,8.2131183789,8.2601968551,8.2410107852,8.2007689414,PBC
fil-x-bible-1905.csv,fil,50000,8.1963268739,8.2583916146,8.4437085931,8.6610650233,8.196450151,8.2236827345,8.401148708,8.3308126928,8.2020870414,PBC
toj-x-bible.csv,toj,50000,8.1976612886,8.2511564207,8.4067054628,8.5924490733,8.1977814424,8.2243113147,8.3602928947,8.3097632273,8.2020880916,PBC
kne-x-bible.csv,kne,50000,8.1966034326,8.2562011648,8.4314700524,8.6388772445,8.1967249655,8.2235730931,8.3929978374,8.3232878554,8.2029350386,PBC
gej-x-bible.csv,gej,50000,8.1980905753,8.2389765528,8.3533309215,8.4935348685,8.1982063328,8.2237373594,8.3133869905,8.2796438978,8.2087831636,PBC
neb-x-bible.csv,neb,50000,8.2006391026,8.2499359922,8.3942729733,8.5669483738,8.2007596693,8.2273682064,8.3515247347,8.3046308453,8.2091001744,PBC
ceb-x-bible-godsword.csv,ceb,50000,8.2042277737,8.259410859,8.4217280581,8.6144212773,8.2043491582,8.2311519943,8.3740191292,8.3214964775,8.2105619625,PBC
xbi-x-bible-yanimoi.csv,xbi,50000,8.202208508,8.239733006,8.3419112349,8.4686498501,8.2023217506,8.2272876478,8.3009706747,8.2747426276,8.2112815546,PBC
blw-x-bible.csv,blw,50000,8.2104026398,8.2870386004,8.5229105427,8.7922416105,8.2105300554,8.238692036,8.4828210335,8.3833670063,8.2149220738,PBC
dur-x-bible.csv,dur,50000,8.2050261287,8.2347456466,8.3088397031,8.404392477,8.2051315197,8.2283517737,8.2802579999,8.2566982319,8.2155744068,PBC
bkv-x-bible.csv,bkv,50000,8.2054337157,8.2341289201,8.3059367976,8.3983629531,8.205539467,8.228825636,8.2775209977,8.2555951395,8.2170891064,PBC
jbu-x-bible.csv,jbu,50000,8.2066113055,8.240803178,8.3315018376,8.445412598,8.2067220819,8.2311358384,8.295407818,8.2706453967,8.2179055052,PBC
kqf-x-bible.csv,kqf,15133,8.1986100998,8.2913704431,8.4630056198,8.6831087108,8.1989098205,8.2349991719,8.4301452911,8.3216000101,8.2179749996,PBC
